month,day,weekday,daytype,hour,hourtype,location
4,4,tuesday,weekday,9,morning,office
4,4,tuesday,weekday,10,morning,office
4,4,tuesday,weekday,11,morning,office
4,4,tuesday,weekday,12,afternoon,restaurant
4,4,tuesday,weekday,13,afternoon,office
4,4,tuesday,weekday,14,afternoon,office
4,4,tuesday,weekday,15,afternoon,office
4,4,tuesday,weekday,16,afternoon,office
4,4,tuesday,weekday,17,afternoon,office
4,4,tuesday,weekday,18,evening,home
4,4,tuesday,weekday,19,evening,home
4,4,tuesday,weekday,20,evening,home
4,4,tuesday,weekday,21,evening,home
4,4,tuesday,weekday,22,night,home
4,4,tuesday,weekday,23,night,home
